feature_id,feature_name,feature_class,state_name,state_numeric,county_name,county_numeric,map_name,date_created,date_edited,bgn_type,bgn_authority,bgn_date,prim_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec
254903,Le Conte Point,Summit,California,6,Tuolumne,109,Hetch Hetchy Reservoir,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",375647N,1194225W,37.9462709,-119.7069542,,,0,0
254904,Leavitt Peak,Summit,California,6,Tuolumne,109,Sonora Pass,"01/19/1981","04/03/2021",,,,381710N,1193904W,38.2861122,-119.6512289,,,0,0
254907,Lembert Dome,Summit,California,6,Tuolumne,109,Tioga Pass,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1926",375255N,1192049W,37.8818984,-119.3470244,,,0,0
254914,Lion Rock,Summit,California,6,Tulare,107,Triple Divide Peak,"01/19/1981",11/09/2021,Official,Board Decision,"01/01/1928",363456N,1183231W,36.5823477,-118.5419872,,,0,0
254915,Lippincott Mountain,Summit,California,6,Tulare,107,Triple Divide Peak,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",363116N,1183347W,36.5211685,-118.5631057,,,0,0
254947,Moraine Dome,Summit,California,6,Mariposa,43,Merced Peak,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1907",374435N,1192925W,37.7431542,-119.490216,,,0,0
254950,Moraine Mountain,Summit,California,6,Madera,39,Sing Peak,"01/19/1981","04/20/2017",Official,Board Decision,"01/01/1932",373529N,1192714W,37.5913522,-119.4538252,,,0,0
254967,Negro Hill,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",Official,Board Decision,"01/01/1963",372833N,1200104W,37.4757832,-120.0178297,,,0,0
254972,Night Cap Peak,Summit,California,6,Tuolumne,109,Sonora Pass,"01/19/1981","04/03/2021",Official,Board Decision,11/15/1979,381827N,1194128W,38.3075003,-119.6911863,,,0,0
254979,North Dome,Summit,California,6,Mariposa,43,Yosemite Falls,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374525N,1193336W,37.7568642,-119.5599806,,,0,0
254987,North Peak,Summit,California,6,Tuolumne,109,Tioga Pass,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375856N,1191854W,37.982191,-119.3150718,,,0,0
255003,Ostrander Rocks,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374134N,1193537W,37.6927527,-119.5935469,,,0,0
255012,Ragged Peak,Summit,California,6,Tuolumne,109,Tioga Pass,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375558N,1192112W,37.9328728,-119.3534151,,,0,0
255017,Rancheria Mountain,Summit,California,6,Tuolumne,109,Ten Lakes,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375811N,1193602W,37.969605,-119.6006824,,,0,0
255026,Red Peak,Summit,California,6,Madera,39,Merced Peak,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",373913N,1192434W,37.6537248,-119.4094953,,,0,0
255027,Redtop,Summit,California,6,Madera,39,Sing Peak,"01/19/1981","04/20/2017",Official,Board Decision,"01/01/1932",373245N,1192411W,37.5459246,-119.4029799,,,0,0
255034,Richardson Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380501N,1194134W,38.0837003,-119.6926396,,,0,0
255121,Temple Crag,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",Official,Board Decision,"01/01/1920",370635N,1182929W,37.1097185,-118.4913271,,,0,0
255126,Tenaya Peak,Summit,California,6,Mariposa,43,Tenaya Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",374943N,1192636W,37.8285222,-119.4432344,,,0,0
255131,The Dardanelles,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,Official,Board Decision,"01/01/1978",382416N,1195219W,38.4045611,-119.8719574,,,0,0
255135,The Thumb,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",Official,Board Decision,"02/03/1926",370417N,1182646W,37.07148,-118.4459775,,,0,0
255141,The Three Chimneys,Summit,California,6,Tuolumne,109,Dardanelle,"01/19/1981",12/30/2020,,,,381512N,1194806W,38.2532586,-119.8016833,,,0,0
255142,Thunder Mountain,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",364008N,1182833W,36.6689524,-118.4757769,,,0,0
255151,Tiltill Mountain,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380142N,1193957W,38.0282233,-119.6659398,,,0,0
255153,Mount Tinemaha,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",Official,Board Decision,"01/01/1937",370211N,1182347W,37.0363142,-118.3963669,,,0,0
255170,Tuolumne Peak,Summit,California,6,Tuolumne,109,Falls Ridge,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375231N,1192905W,37.8752464,-119.4846804,,,0,0
255198,Virginia Peak,Summit,California,6,Tuolumne,109,Dunderberg Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380357N,1192128W,38.0658507,-119.3578929,,,0,0
255203,Vogelsang Peak,Summit,California,6,Mariposa,43,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",374639N,1192058W,37.7773653,-119.3495213,,,0,0
255205,Volunteer Peak,Summit,California,6,Tuolumne,109,Matterhorn Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380022N,1192918W,38.0060856,-119.4884021,,,0,0
255214,Ward Mountain,Summit,California,6,Fresno,19,Ward Mountain,"01/19/1981","04/17/2021",Official,Board Decision,"01/01/1935",371314N,1185340W,37.2205514,-118.8944816,,,0,0
255220,Mount Watkins,Summit,California,6,Mariposa,43,Yosemite Falls,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374658N,1193104W,37.7828327,-119.5176494,,,0,0
255221,Wells Peak,Summit,California,6,Tuolumne,109,Piute Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380721N,1193143W,38.1225214,-119.528628,,,0,0
255222,Wells Peak,Summit,California,6,Mono,51,Lost Cannon Peak,"01/19/1981","02/22/2021",Official,Board Decision,"01/01/1932",382348N,1193500W,38.3965489,-119.5834468,,,0,0
255228,Wheeler Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380601N,1194355W,38.1003756,-119.7319471,,,0,0
255232,White Mountain Peak,Summit,California,6,Mono,51,White Mountain Peak,"01/19/1981","04/22/2021",,,,373803N,1181520W,37.6340283,-118.2556316,,,0,0
255235,Whorl Mountain,Summit,California,6,Tuolumne,109,Matterhorn Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380427N,1192300W,38.0741212,-119.3834283,,,0,0
255236,Wildcat Point,Summit,California,6,Tuolumne,109,Falls Ridge,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",375542N,1192634W,37.9282847,-119.4428426,,,0,0
255438,Castle Rocks,Summit,California,6,Tulare,107,Silver City,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",362946N,1184209W,36.4960687,-118.7024237,,,0,0
255536,La Luneta,Summit,California,6,Fresno,19,Avenal,"01/19/1981","05/11/2021",Official,Board Decision,"01/01/1932",360437N,1201116W,36.0769034,-120.187738,,,0,0
255694,Red Hill,Summit,California,6,Tulare,107,Solo Peak,"01/19/1981","04/03/2021",,,,360401N,1183736W,36.0668516,-118.6267442,,,0,0
256107,Ackerson Mountain,Summit,California,6,Tuolumne,109,Ackerson Mountain,"01/19/1981","04/24/2017",,,,375018N,1195204W,37.8382929,-119.8677579,,,0,0
256109,Acrodectes Peak,Summit,California,6,Fresno,19,Mount Clarence King,"01/19/1981","04/18/2017",Official,Board Decision,"01/01/1969",365138N,1182231W,36.8606857,-118.3751609,,,0,0
256133,Mount Agassiz,Summit,California,6,Inyo,27,North Palisade,"01/19/1981","04/18/2017",,,,370643N,1183151W,37.1118775,-118.5307554,,,0,0
256135,Mount Aggie,Summit,California,6,Mono,51,Convict Lake,"01/19/1981",12/23/2020,,,,373245N,1185034W,37.5457798,-118.8426788,,,0,0
256143,Airola Peak,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,,,,382727N,1194856W,38.4575146,-119.8154249,,,0,0
256276,Antelope Mountain,Summit,California,6,Mono,51,River Spring,"01/19/1981","03/19/2021",,,,375328N,1183317W,37.8912136,-118.5546247,,,0,0
256327,Arnot Peak,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,,,,382822N,1194535W,38.4728253,-119.7596305,,,0,0
256328,Arrow Peak,Summit,California,6,Fresno,19,Mount Pinchot,"01/19/1981","04/18/2017",,,,365543N,1182927W,36.9285214,-118.4908809,,,0,0
256336,Artist Point,Summit,California,6,Mariposa,43,El Capitan,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",374244N,1194030W,37.7121443,-119.6748774,,,0,0
256345,Ash Peaks,Summit,California,6,Tulare,107,Giant Forest,"01/19/1981","04/20/2017",Official,Board Decision,"01/01/1928",363130N,1185055W,36.5251265,-118.8486656,,,0,0
256407,Backbone Mountain,Summit,California,6,Fresno,19,Auberry,"01/19/1981",11/04/2020,,,,370426N,1192754W,37.0738366,-119.4648612,,,0,0
256429,Mount Bago,Summit,California,6,Fresno,19,Mount Clarence King,"01/19/1981","04/18/2017",,,,364612N,1182617W,36.7699936,-118.4380879,,,0,0
256455,Bald Mountain,Summit,California,6,Fresno,19,Luckett Mountain,"01/19/1981","02/22/2021",,,,364558N,1191212W,36.7660196,-119.2032651,,,0,0
256456,Bald Mountain,Summit,California,6,Fresno,19,Auberry,"01/19/1981",11/04/2020,Official,Board Decision,"01/01/1980",370344N,1192401W,37.0620971,-119.4003945,,,0,0
256457,Bald Mountain,Summit,California,6,Mono,51,Crestview,"01/19/1981",12/24/2020,,,,374702N,1185404W,37.7838148,-118.9012371,,,0,0
256458,Bald Mountain,Summit,California,6,Tuolumne,109,Ackerson Mountain,"01/19/1981","09/07/2018",Official,Board Decision,"01/01/1896",375120N,1194726W,37.8554501,-119.7904854,,,0,0
256461,Bald Mountain,Summit,California,6,El Dorado,17,Pyramid Peak,"01/19/1981","03/17/2021",,,,384600N,1201319W,38.7666133,-120.2220357,,,0,0
256481,Ball Dome,Summit,California,6,Tulare,107,Mount Silliman,"01/19/1981","04/14/2017",,,,364059N,1184215W,36.6830424,-118.7041673,,,0,0
256485,Balloon Dome,Summit,California,6,Madera,39,Balloon Dome,"01/19/1981",11/11/2020,Official,Board Decision,"01/01/1897",372753N,1191336W,37.4646767,-119.2266281,,,0,0
256508,Mount Barcroft,Summit,California,6,Mono,51,Mount Barcroft,"01/19/1981","03/02/2021",Official,Board Decision,"01/01/1951",373456N,1181453W,37.5821456,-118.2481509,,,0,0
256538,Barnes Mountain,Summit,California,6,Fresno,19,Dinkey Creek,"01/19/1981","01/05/2021",,,,370043N,1191455W,37.0118797,-119.2487235,,,0,0
256588,Bath Mountain,Summit,California,6,Tuolumne,109,Matterhorn Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380329N,1192754W,38.0581826,-119.4648651,,,0,0
256603,Mount Baxter,Summit,California,6,Inyo,27,Kearsarge Peak,"01/19/1981","04/18/2017",,,,365141N,1182144W,36.8614378,-118.3622199,,,0,0
256625,Bear Butte,Summit,California,6,Fresno,19,Huntington Lake,"01/19/1981","02/19/2021",,,,371438N,1190807W,37.2438285,-119.1353931,,,0,0
256657,Bear Dome,Summit,California,6,Fresno,19,Florence Lake,"01/19/1981","01/15/2021",,,,371949N,1185703W,37.3302774,-118.9508753,,,0,0
256685,Bear Mountain,Summit,California,6,Tuolumne,109,Ascension Mountain,"01/19/1981","04/24/2017",,,,375119N,1195324W,37.8552646,-119.890019,,,0,0
256689,Bear Mountain,Summit,California,6,Fresno,19,Orange Cove North,"01/19/1981","03/12/2021",,,,364448N,1191647W,36.746716,-119.279826,,,0,0
256940,Big Grizzly Mountain,Summit,California,6,Mariposa,43,Kinsley,"01/19/1981","02/11/2021",,,,374305N,1195345W,37.7179277,-119.89572,,,0,0
257048,Bigelow Peak,Summit,California,6,Tuolumne,109,Emigrant Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380857N,1193741W,38.1491375,-119.62799,,,0,0
257117,Black Giant,Summit,California,6,Fresno,19,Mount Goddard,"01/19/1981","04/15/2017",Official,Board Decision,"01/01/1978",370608N,1183855W,37.1022388,-118.6487071,,,0,0
257120,Black Hawk Mountain,Summit,California,6,Tuolumne,109,Emigrant Lake,"01/19/1981","04/29/2017",,,,381221N,1194232W,38.2059705,-119.708986,,,0,0
257128,Black Mountain,Summit,California,6,Inyo,27,Mount Clarence King,"01/19/1981","04/18/2017",,,,364833N,1182241W,36.8091478,-118.3780119,,,0,0
257129,Black Mountain,Summit,California,6,Fresno,19,Auberry,"01/19/1981",11/05/2020,,,,370047N,1192708W,37.012918,-119.4521682,,,0,0
